#                                                                     --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name              accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#      ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
CAILXL010000619.1_RG179391 -          cas11d               mkCas0094        1.1   -2.5   0.1         7   -5.6   0.1   1.2   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          cas11d               mkCas0094        1.1   -2.5   0.1         7   -5.6   0.1   1.2   1   0   0   1   1   1   0 RG179391
LTBA01000016.1_RG2477003   -          cas11d               mkCas0094          7  -18.5  23.9      0.34   -0.8   0.7   3.0   2   1   0   2   2   2   0 RG2477003
RGDD01000075.1_RG1990334   -          csm3gr7              mkCas0095       0.52   -1.3   0.0       5.8   -4.7   0.0   1.3   1   0   0   1   1   1   0 RG1990334
RGDI01000003.1_RG1990038   -          csm3gr7              mkCas0095       0.59   -1.5   0.2         3   -3.8   0.2   1.3   1   0   0   1   1   1   0 RG1990038
CAIJFF010000603.1_RG179391 -          csm3gr7              mkCas0095        1.6   -2.9   0.0         7   -5.4   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          csm3gr7              mkCas0095        1.6   -2.9   0.0         7   -5.4   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          csm3gr7              mkCas0095        1.6   -2.9   0.0         7   -5.4   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          csm3gr7              mkCas0095        1.6   -2.9   0.0         7   -5.4   0.0   1.1   1   0   0   1   1   1   0 RG179391
LTBA01000016.1_RG2477003   -          csm3gr7              mkCas0095          7  -10.1  13.5       1.8   -3.1   3.3   2.5   2   0   0   2   2   2   0 RG2477003
LTBA01000016.1_RG2477003 -          cse2gr11             mkCas0096       0.47   -1.2   0.2       2.3   -3.5   0.2   1.4   1   0   0   1   1   1   0 RG2477003
RGDI01000003.1_RG1990038 -          cse2gr11             mkCas0096        0.7   -1.8   0.0       4.4   -4.4   0.0   1.2   1   0   0   1   1   1   0 RG1990038
RGDD01000075.1_RG1990334 -          cmr5gr11             mkCas0098        0.2    0.4   0.0      0.64   -1.2   0.0   1.5   1   0   0   1   1   1   0 RG1990334
LTBA01000016.1_RG2477003 -          cmr5gr11             mkCas0098          7  -11.0  15.5       2.3   -3.0   0.2   3.2   2   1   0   3   3   3   0 RG2477003
RGDI01000003.1_RG1990038   -          csm2gr11             mkCas0099       0.34   -0.4   0.0       6.1   -4.5   0.0   1.5   1   0   0   1   1   1   0 RG1990038
CAIJFF010000603.1_RG179391 -          csm2gr11             mkCas0099       0.85   -1.7   0.0         7   -5.0   0.0   1.3   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          csm2gr11             mkCas0099       0.85   -1.7   0.0         7   -5.0   0.0   1.3   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          csm2gr11             mkCas0099       0.85   -1.7   0.0         7   -5.0   0.0   1.3   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          csm2gr11             mkCas0099       0.85   -1.7   0.0         7   -5.0   0.0   1.3   1   0   0   1   1   1   0 RG179391
LTBA01000016.1_RG2477003   -          csm2gr11             mkCas0099          7   -9.4  12.7       4.7   -4.1   2.2   2.8   1   1   1   2   2   2   0 RG2477003
RGDI01000003.1_RG1990038   -          csm2gr11             mkCas0101       0.12    1.3   0.0      0.43   -0.4   0.0   1.6   1   0   0   1   1   1   0 RG1990038
LTBA01000016.1_RG2477003   -          csm2gr11             mkCas0101        0.4   -0.3   4.2       1.7   -2.3   0.1   3.2   2   1   1   3   3   3   0 RG2477003
RGDD01000075.1_RG1990334   -          csm2gr11             mkCas0101       0.49   -0.6   0.2         6   -4.1   0.2   1.5   1   0   0   1   1   1   0 RG1990334
CAIJFF010000603.1_RG179391 -          csm2gr11             mkCas0101        1.3   -1.9   0.0         7   -4.3   0.0   1.2   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          csm2gr11             mkCas0101        1.3   -1.9   0.0         7   -4.3   0.0   1.2   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          csm2gr11             mkCas0101        1.3   -1.9   0.0         7   -4.3   0.0   1.2   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          csm2gr11             mkCas0101        1.3   -1.9   0.0         7   -4.3   0.0   1.2   1   0   0   1   1   1   0 RG179391
LTBA01000016.1_RG2477003 -          cmr1gr7              mkCas0102          7  -24.2  42.5     0.036    3.4   3.4   5.4   3   1   1   5   5   5   0 RG2477003
CAIJFF010000603.1_RG179391 -          cas10d               mkCas0103       0.36   -2.6   0.0       1.6   -4.8   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          cas10d               mkCas0103       0.36   -2.6   0.0       1.6   -4.8   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          cas10d               mkCas0103       0.36   -2.6   0.0       1.6   -4.8   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          cas10d               mkCas0103       0.36   -2.6   0.0       1.6   -4.8   0.0   1.1   1   0   0   1   1   1   0 RG179391
RGDI01000003.1_RG1990038   -          cas10d               mkCas0103       0.63   -3.4   0.0       4.8   -6.3   0.0   1.1   1   0   0   1   1   1   0 RG1990038
LTBA01000016.1_RG2477003   -          cas10d               mkCas0103        2.5   -5.4   3.4         7   -7.1   3.4   1.2   1   0   0   1   1   1   0 RG2477003
RGDI01000003.1_RG1990038 -          cas8b1               mkCas0106       0.17   -0.6   2.2      0.21   -0.9   0.5   1.6   2   0   0   2   2   2   0 RG1990038
RGDD01000075.1_RG1990334 -          cas8b1               mkCas0106       0.54   -2.3   0.0       2.3   -4.3   0.0   1.2   1   0   0   1   1   1   0 RG1990334
LTBA01000016.1_RG2477003 -          cas8b1               mkCas0106          7  -88.6 132.7      0.12   -0.2   0.4   6.1   4   1   2   6   6   6   0 RG2477003
RGDD01000075.1_RG1990334 -          csx1                 mkCas0108        2.3   -4.4   2.9       1.5   -3.8   0.1   1.3   2   0   0   2   2   2   0 RG1990334
LTBA01000016.1_RG2477003 -          csx1                 mkCas0108          7  -38.3  60.7         7  -21.4  34.4   3.0   1   1   1   2   2   2   0 RG2477003
RGDI01000003.1_RG1990038 -          csx1                 mkCas0109       0.66   -2.6   0.1       4.2   -5.2   0.1   1.2   1   0   0   1   1   1   0 RG1990038
LTBA01000016.1_RG2477003 -          csx1                 mkCas0109          7   -8.2  10.0         7  -10.3  10.0   1.9   1   1   0   1   1   1   0 RG2477003
RGDI01000003.1_RG1990038   -          WYL                  mkCas0110       0.44   -1.8   0.1       1.5   -3.6   0.1   1.2   1   0   0   1   1   1   0 RG1990038
CAIJFF010000603.1_RG179391 -          WYL                  mkCas0110       0.86   -2.8   0.0       3.2   -4.7   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          WYL                  mkCas0110       0.86   -2.8   0.0       3.2   -4.7   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          WYL                  mkCas0110       0.86   -2.8   0.0       3.2   -4.7   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          WYL                  mkCas0110       0.86   -2.8   0.0       3.2   -4.7   0.0   1.1   1   0   0   1   1   1   0 RG179391
RGDD01000075.1_RG1990334   -          WYL                  mkCas0110       0.94   -2.9   1.1       1.6   -3.7   0.1   1.2   2   0   0   2   2   2   0 RG1990334
LTBA01000016.1_RG2477003   -          WYL                  mkCas0110          7  -14.0  21.1         7   -5.8  10.8   1.9   1   1   1   2   2   2   0 RG2477003
LTBA01000016.1_RG2477003 -          cas8b6               mkCas0111          7  -34.9  47.0         1   -3.3   3.4   4.0   2   1   1   3   3   3   0 RG2477003
RGDI01000003.1_RG1990038 -          csx1                 mkCas0112       0.21   -1.0   0.6      0.66   -2.6   0.6   1.4   1   0   0   1   1   1   0 RG1990038
LTBA01000016.1_RG2477003 -          csx1                 mkCas0112          7  -27.7  60.4      0.67   -2.6   3.6   3.9   1   1   1   3   3   3   0 RG2477003
LTBA01000016.1_RG2477003 -          cas8a2               mkCas0113          7  -21.7  26.2      0.47   -2.0   1.6   2.9   3   1   2   5   5   5   0 RG2477003
LTBA01000016.1_RG2477003 -          cas8u1               mkCas0114       0.77   -2.2   0.6       2.4   -3.8   0.6   1.2   1   0   0   1   1   1   0 RG2477003
RGDD01000075.1_RG1990334 -          cas8u1               mkCas0114        1.2   -2.8   0.0         7   -5.7   0.0   1.1   1   0   0   1   1   1   0 RG1990334
LTBA01000016.1_RG2477003   -          csx3                 mkCas0115       0.34   -1.4   0.0       2.4   -4.2   0.0   1.3   1   0   0   1   1   1   0 RG2477003
CAIJFF010000603.1_RG179391 -          csx3                 mkCas0115       0.74   -2.5   0.2       3.9   -4.9   0.2   1.2   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          csx3                 mkCas0115       0.74   -2.5   0.2       3.9   -4.9   0.2   1.2   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          csx3                 mkCas0115       0.74   -2.5   0.2       3.9   -4.9   0.2   1.2   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          csx3                 mkCas0115       0.74   -2.5   0.2       3.9   -4.9   0.2   1.2   1   0   0   1   1   1   0 RG179391
RGDI01000003.1_RG1990038 -          csx21                mkCas0116       0.89   -2.1   0.3         7   -5.5   0.3   1.2   1   0   0   1   1   1   0 RG1990038
LTBA01000016.1_RG2477003 -          csx21                mkCas0116          7  -15.7  20.7      0.39   -1.0   0.2   3.1   2   1   1   3   3   3   0 RG2477003
RGDI01000003.1_RG1990038 -          cmr5gr11             mkCas0117       0.79   -1.6   0.6       6.5   -4.6   0.6   1.4   1   0   0   1   1   1   0 RG1990038
RGDD01000075.1_RG1990334 -          cmr5gr11             mkCas0117        2.1   -3.0   2.4       3.1   -3.5   0.2   1.4   2   0   0   2   2   2   0 RG1990334
LTBA01000016.1_RG2477003 -          cmr5gr11             mkCas0117          7  -59.8 131.4     0.048    2.4  18.3   6.2   3   1   5   8   8   8   0 RG2477003
RGDD01000075.1_RG1990334 -          cas8b1               mkCas0119       0.74   -1.3   0.0         7   -5.3   0.0   1.3   1   0   0   1   1   1   0 RG1990334
LTBA01000016.1_RG2477003 -          cas8b1               mkCas0119       0.88   -1.6   3.8       1.1   -1.9   0.4   2.2   2   0   0   2   2   2   0 RG2477003
LTBA01000016.1_RG2477003 -          csm2gr11             mkCas0120          7  -32.1  50.2       0.3   -0.2   2.6   5.3   4   1   3   7   7   7   0 RG2477003
RGDD01000075.1_RG1990334 -          csx19                mkCas0121       0.15    1.0   0.2         1   -1.7   0.0   1.8   2   0   0   2   2   2   0 RG1990334
LTBA01000016.1_RG2477003 -          csx19                mkCas0121          7  -29.7  37.5       2.1   -2.6   1.0   4.2   3   1   2   5   5   5   0 RG2477003
RGDD01000075.1_RG1990334 -          csx19                mkCas0122       0.18    0.8   0.1         1   -1.6   0.1   1.7   1   0   0   1   1   1   0 RG1990334
RGDI01000003.1_RG1990038 -          csx19                mkCas0122       0.51   -0.6   0.1       4.8   -3.8   0.1   1.5   1   0   0   1   1   1   0 RG1990038
LTBA01000016.1_RG2477003 -          csx19                mkCas0122          7  -34.7  72.0     0.066    2.3   5.2   7.8   5   3   5  10  10  10   0 RG2477003
RGDD01000075.1_RG1990334 -          csx19                mkCas0123        0.2    0.3   0.0       2.1   -3.0   0.0   1.7   1   0   0   1   1   1   0 RG1990334
RGDI01000003.1_RG1990038 -          csx19                mkCas0123       0.57   -1.2   0.0         7   -5.1   0.0   1.4   1   0   0   1   1   1   0 RG1990038
LTBA01000016.1_RG2477003 -          csx19                mkCas0123          7  -14.1  19.8      0.65   -1.4   0.3   3.7   4   0   0   4   4   4   0 RG2477003
LTBA01000016.1_RG2477003 -          csx19                mkCas0124          7  -28.2  38.8     0.081    1.8   0.1   5.3   7   1   0   8   8   8   0 RG2477003
CAIJFF010000603.1_RG179391 -          csx21                mkCas0125       0.54   -0.5   0.1       5.1   -3.6   0.1   1.5   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          csx21                mkCas0125       0.54   -0.5   0.1       5.1   -3.6   0.1   1.5   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          csx21                mkCas0125       0.54   -0.5   0.1       5.1   -3.6   0.1   1.5   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          csx21                mkCas0125       0.54   -0.5   0.1       5.1   -3.6   0.1   1.5   1   0   0   1   1   1   0 RG179391
LTBA01000016.1_RG2477003   -          csx21                mkCas0125       0.54   -0.5   1.7       3.1   -2.9   0.2   2.0   3   0   0   3   3   3   0 RG2477003
RGDD01000075.1_RG1990334   -          csx21                mkCas0125       0.95   -1.2   0.0         6   -3.8   0.0   1.3   1   0   0   1   1   1   0 RG1990334
CAIJFF010000603.1_RG179391 -          cas2                 mkCas0128        1.4   -1.8   0.9         7   -4.3   0.1   1.4   2   0   0   2   2   2   0 RG179391
CAIKUN010000204.1_RG179391 -          cas2                 mkCas0128        1.4   -1.8   0.9         7   -4.3   0.1   1.4   2   0   0   2   2   2   0 RG179391
CAILXL010000619.1_RG179391 -          cas2                 mkCas0128        1.4   -1.8   0.9         7   -4.3   0.1   1.4   2   0   0   2   2   2   0 RG179391
CAIVOT010000198.1_RG179391 -          cas2                 mkCas0128        1.4   -1.8   0.9         7   -4.3   0.1   1.4   2   0   0   2   2   2   0 RG179391
LTBA01000016.1_RG2477003   -          csc1gr5              mkCas0129        0.5   -1.1   0.3       6.6   -4.8   0.3   1.4   1   0   0   1   1   1   0 RG2477003
RGDD01000075.1_RG1990334   -          csc1gr5              mkCas0129       0.79   -1.8   0.1       2.5   -3.5   0.1   1.2   1   0   0   1   1   1   0 RG1990334
RGDI01000003.1_RG1990038   -          csc1gr5              mkCas0129          1   -2.2   0.3       6.5   -4.8   0.3   1.2   1   0   0   1   1   1   0 RG1990038
CAIJFF010000603.1_RG179391 -          csc1gr5              mkCas0129        1.5   -2.8   0.0         7   -5.3   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          csc1gr5              mkCas0129        1.5   -2.8   0.0         7   -5.3   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          csc1gr5              mkCas0129        1.5   -2.8   0.0         7   -5.3   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          csc1gr5              mkCas0129        1.5   -2.8   0.0         7   -5.3   0.0   1.1   1   0   0   1   1   1   0 RG179391
RGDD01000075.1_RG1990334   -          cas8b5               mkCas0131       0.16   -1.5   0.1      0.37   -2.7   0.1   1.2   1   0   0   1   1   1   0 RG1990334
RGDI01000003.1_RG1990038   -          cas8b5               mkCas0131       0.49   -3.1   0.0       1.8   -5.0   0.0   1.1   1   0   0   1   1   1   0 RG1990038
CAIJFF010000603.1_RG179391 -          cas8b5               mkCas0131        1.2   -4.4   0.0         7   -7.4   0.0   1.0   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          cas8b5               mkCas0131        1.2   -4.4   0.0         7   -7.4   0.0   1.0   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          cas8b5               mkCas0131        1.2   -4.4   0.0         7   -7.4   0.0   1.0   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          cas8b5               mkCas0131        1.2   -4.4   0.0         7   -7.4   0.0   1.0   1   0   0   1   1   1   0 RG179391
LTBA01000016.1_RG2477003   -          cas8b5               mkCas0131          7  -34.9  66.5         7  -12.9  31.0   2.6   1   1   1   2   2   2   0 RG2477003
RGDI01000003.1_RG1990038 -          csx19                mkCas0132        0.5   -0.8   0.1       3.2   -3.3   0.1   1.4   1   0   0   1   1   1   0 RG1990038
LTBA01000016.1_RG2477003 -          csx19                mkCas0132          7  -72.5  99.8      0.15    1.0   0.8   7.6   4   2   2   7   7   7   0 RG2477003
CAIJFF010000603.1_RG179391 -          cas10                mkCas0133       0.55   -2.1   0.0       1.4   -3.4   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          cas10                mkCas0133       0.55   -2.1   0.0       1.4   -3.4   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          cas10                mkCas0133       0.55   -2.1   0.0       1.4   -3.4   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          cas10                mkCas0133       0.55   -2.1   0.0       1.4   -3.4   0.0   1.1   1   0   0   1   1   1   0 RG179391
RGDD01000075.1_RG1990334   -          cas10                mkCas0133       0.62   -2.3   0.0       2.2   -4.1   0.0   1.2   1   0   0   1   1   1   0 RG1990334
LTBA01000016.1_RG2477003   -          cas10                mkCas0133          7   -8.4  14.6      0.18   -0.5   0.2   2.7   2   1   0   2   2   2   0 RG2477003
RGDD01000075.1_RG1990334 -          csx24                mkCas0135        1.4   -2.1   0.0         7   -4.8   0.0   1.2   1   0   0   1   1   1   0 RG1990334
RGDD01000075.1_RG1990334   -          csm2gr11             mkCas0136       0.47   -0.5   0.0       4.3   -3.7   0.0   1.5   1   0   0   1   1   1   0 RG1990334
